genome	contig	protein	gene_number	contig_pos_start	contig_pos_end	frame	is_bin	METABOLIC_score	KEGG_score	dbCAN_score	Pfam_score	FOAM_score	PHROG_score	METABOLIC_alignment_type	KEGG_alignment_type	dbCAN_alignment_type	Pfam_alignment_type	FOAM_alignment_type	PHROG_alignment_type	METABOLIC_hmm_id	KEGG_hmm_id	dbCAN_hmm_id	Pfam_hmm_id	FOAM_hmm_id	PHROG_hmm_id	METABOLIC_evalue	KEGG_evalue	dbCAN_evalue	Pfam_evalue	FOAM_evalue	PHROG_evalue	METABOLIC_coverage_sequence	KEGG_coverage_sequence	dbCAN_coverage_sequence	Pfam_coverage_sequence	FOAM_coverage_sequence	PHROG_coverage_sequence	METABOLIC_coverage_hmm	KEGG_coverage_hmm	dbCAN_coverage_hmm	Pfam_coverage_hmm	FOAM_coverage_hmm	PHROG_coverage_hmm	Pfam_V-score	Pfam_VL-score	KEGG_V-score	KEGG_VL-score	PHROG_V-score	PHROG_VL-score	CAMPER_score	CAMPER_alignment_type	CAMPER_hmm_id	CAMPER_evalue	CAMPER_coverage_sequence	CAMPER_coverage_hmm	gene_length_bases	prot_length_AAs	contig_left_end_dist	contig_right_end_dist	contig_left_end_gene_dist	contig_right_end_gene_dist	contig_avg_KEGG_V-score	contig_avg_Pfam_V-score	contig_avg_PHROG_V-score	contig_avg_KEGG_VL-score	contig_avg_Pfam_VL-score	contig_avg_PHROG_VL-score	circular_contig	window_avg_KEGG_VL-score	window_avg_Pfam_VL-score	window_avg_PHROG_VL-score	window_avg_KEGG_V-score	window_avg_Pfam_V-score	window_avg_PHROG_V-score	candidate_region_id	refined_region_id	viral_region_id	step1_seed_strict_wvl	step1_in_candidate_region	step2_passes_vscore_gate	step2_in_refined_core	step3_bridge_ok	step3_in_walkback_extended	step4_in_snapped_region	step5_in_merged_region	KEGG_viral_left_dist	KEGG_viral_right_dist	Pfam_viral_left_dist	Pfam_viral_right_dist	PHROG_viral_left_dist	PHROG_viral_right_dist	KEGG_MGE_left_dist	KEGG_MGE_right_dist	Pfam_MGE_left_dist	Pfam_MGE_right_dist	PHROG_MGE_left_dist	PHROG_MGE_right_dist	KEGG_V-score_left_MGE	KEGG_V-score_right_MGE	KEGG_VL-score_left_MGE	KEGG_VL-score_right_MGE	Pfam_V-score_left_MGE	Pfam_V-score_right_MGE	Pfam_VL-score_left_MGE	Pfam_VL-score_right_MGE	PHROG_V-score_left_MGE	PHROG_V-score_right_MGE	PHROG_VL-score_left_MGE	PHROG_VL-score_right_MGE	LGBM_viral_prob	Viral_Origin_Confidence
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000009081	vRhyme_bin_1__BAr2D2E2F_000000009081_11	11	6631	7305	-1	true																																																	675	225	6630.0	13701.0	10.0	20.0	10.0	8.04125	7.8	3.8910235031428573	3.412651674125	3.3713302684	false	3.88205327525	3.11226526	2.908767480333333	10.0	7.592500000000001	6.333333333333333	0	0	0	true	true	false	true	true	true	true	true	5847.0	1269.0	5847.0	1269.0		3852.0		1671.0						10.0		4.4847693									0.56163585	low
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000009081	vRhyme_bin_1__BAr2D2E2F_000000009081_12	12	7308	7901	-1	true																																																	594	198	7307.0	13105.0	11.0	19.0	10.0	8.04125	7.8	3.8910235031428573	3.412651674125	3.3713302684	false	3.88205327525	3.11226526	2.908767480333333	10.0	7.592500000000001	6.333333333333333	0	0	0	true	true	false	true	true	true	true	true	6522.0	594.0	6522.0	594.0		3177.0		996.0						10.0		4.4847693									0.5789054	medium
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000009081	vRhyme_bin_1__BAr2D2E2F_000000009081_13	13	7906	8307	-1	true																																					10.0	3.41480628	10.0	3.386142109	5.81	2.764176132							402	134	7905.0	12699.0	12.0	18.0	10.0	8.04125	7.8	3.8910235031428573	3.412651674125	3.3713302684	false	3.88205327525	3.11226526	2.908767480333333	10.0	7.592500000000001	6.333333333333333	0	0	0	true	true	false	true	true	true	true	true	7116.0	402.0	7116.0	2583.0		2583.0		402.0						10.0		4.4847693									0.08287477	low
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000009081	vRhyme_bin_1__BAr2D2E2F_000000009081_14	14	8317	9234	-1	true		62.063454				97.708755		full				full		K03497				phrog_25613		1.5e-17				1.3e-28		0.6666666666666666				0.5228758169934641		0.5042735042735043				0.972972972972973	0.37	1.568201724	10.0	4.484769478	3.19	2.503790683							918	306	8316.0	11772.0	13.0	17.0	10.0	8.04125	7.8	3.8910235031428573	3.412651674125	3.3713302684	false	3.9206059084000002	3.3011245784000005	3.18491133625	10.0	8.074000000000002	7.25	0	0	0	true	true	false	true	true	true	true	true	402.0	2181.0	402.0	2181.0		2181.0																			0.5948072	medium
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000009081	vRhyme_bin_1__BAr2D2E2F_000000009081_15	15	9287	10039	-1	true																																																	753	251	9286.0	10967.0	14.0	16.0	10.0	8.04125	7.8	3.8910235031428573	3.412651674125	3.3713302684	false	3.9604428138333336	3.435290961	3.3713302684	10.0	8.395000000000001	7.8	0	0	0	true	true	false	true	true	true	true	true	918.0	1263.0	1320.0	1263.0		1263.0	918.0						10.0		4.4847693										0.3914536	low
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000009081	vRhyme_bin_1__BAr2D2E2F_000000009081_16	16	10408	10917	-1	true																																																	510	170	10407.0	10089.0	15.0	15.0	10.0	8.04125	7.8	3.8910235031428573	3.412651674125	3.3713302684	false	3.9604428138333336	3.435290961	3.3713302684	10.0	8.395000000000001	7.8	0	0	0	true	true	false	true	true	true	true	true	1671.0	510.0	2073.0	510.0		510.0	1671.0						10.0		4.4847693										0.5024447	low
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000009081	vRhyme_bin_1__BAr2D2E2F_000000009081_17	17	11053	11898	1	true																																					10.0	3.730055152	10.0	3.859618579	10.0	3.458335626							846	282	11052.0	9108.0	16.0	14.0	10.0	8.04125	7.8	3.8910235031428573	3.412651674125	3.3713302684	false	3.9604428138333336	3.435290961	3.3713302684	10.0	8.395000000000001	7.8	0	0	0	true	true	true	true	true	true	true	true	2181.0	846.0	2583.0	846.0		3381.0	2181.0						10.0		4.4847693										0.11119444	low
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000009081	vRhyme_bin_1__BAr2D2E2F_000000009081_18	18	11918	12970	1	true																																					10.0	3.735997884	10.0	3.797682935									1053	351	11917.0	8036.0	17.0	13.0	10.0	8.04125	7.8	3.8910235031428573	3.412651674125	3.3713302684	false	3.9604428138333336	3.315634421714286	3.3713302684	10.0	7.761428571428572	7.8	0	0	0	true	true	true	true	true	true	true	true	846.0	2535.0	846.0	2535.0	846.0	2535.0	3027.0						10.0		4.4847693										0.4343303	low
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000009081	vRhyme_bin_1__BAr2D2E2F_000000009081_19	19	12799	13359	-1	true																																																	561	187	12798.0	7647.0	18.0	12.0	10.0	8.04125	7.8	3.8910235031428573	3.412651674125	3.3713302684	false	3.9604428138333336	3.315634421714286	3.3713302684	10.0	7.761428571428572	7.8	0	0	0	true	true	false	true	true	true	true	true	1053.0	1482.0	1053.0	1482.0	1899.0	1482.0	4080.0						10.0		4.4847693										0.50145084	low
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000009081	vRhyme_bin_1__BAr2D2E2F_000000009081_20	20	13383	14303	1	true																																																	921	307	13382.0	6703.0	19.0	11.0	10.0	8.04125	7.8	3.8910235031428573	3.412651674125	3.3713302684	false	4.0753029548	3.2991057786666667	3.5231188025	10.0	7.388333333333333	8.2975	0	0	0	true	true	false	true	true	true	true	true	1614.0	921.0	1614.0	921.0	2460.0	921.0	4641.0						10.0		4.4847693										0.6313038	medium
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000009081	vRhyme_bin_1__BAr2D2E2F_000000009081_21	21	14327	15049	1	true		244.193115	172.676987	151.30217		125.304916		full	full	full		full		K07273	GH25	PF01183.27		phrog_6219		5.7e-73	1.9e-51	7.2e-45		7.2e-37		0.8423236514522822	0.7634854771784232	0.7634854771784232		0.8340248962655602		0.47341772151898737	1.0	1.0		0.5828220858895705	10.0	4.056561852	10.0	4.074816441	10.0	4.013342904							723	241	14326.0	5957.0	20.0	10.0	10.0	8.04125	7.8	3.8910235031428573	3.412651674125	3.3713302684	false	3.972936324	3.6452865896000004	3.862894842333333	10.0	8.791999999999998	10.0	0	0	0	true	true	true	true	true	true	true	true	2535.0	723.0	2535.0	723.0	3381.0	723.0	5562.0						10.0		4.4847693										0.8913924	medium
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000009081	vRhyme_bin_1__BAr2D2E2F_000000009081_22	22	15083	15919	1	true				190.726501		210.319733				full		full				PF02086.22		phrog_56				7.4e-57		1.7e-62				0.9032258064516129		0.978494623655914				1.0		0.401854714064915	10.0	4.106122874	10.0	4.159627341	10.0	4.117005997							837	279	15082.0	5087.0	21.0	9.0	10.0	8.04125	7.8	3.8910235031428573	3.412651674125	3.3713302684	false	3.972936324	3.6452865896000004	3.862894842333333	10.0	8.791999999999998	10.0	0	0	0	true	true	true	true	true	true	true	true	723.0		723.0		723.0		6285.0						10.0		4.4847693										0.33287972	low
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000009081	vRhyme_bin_1__BAr2D2E2F_000000009081_23	23	15976	16128	-1	true																																																	153	51	15975.0	4878.0	22.0	8.0	10.0	8.04125	7.8	3.8910235031428573	3.412651674125	3.3713302684	false	3.972936324	3.6452865896000004	3.862894842333333	10.0	8.791999999999998	10.0	0			true	true	false	false	true	false	false	false	837.0		837.0		837.0		7122.0						10.0		4.4847693										0.36006263	low
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000009081	vRhyme_bin_1__BAr2D2E2F_000000009081_24	24	16125	16517	-1	true																																																	393	131	16124.0	4489.0	23.0	7.0	10.0	8.04125	7.8	3.8910235031428573	3.412651674125	3.3713302684	false	4.010708905666667	3.624094449	4.0651744505	10.0	8.489999999999998	10.0	0			true	true	false	false	true	false	false	false	990.0		990.0		990.0		7275.0						10.0		4.4847693										0.3956783	low
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000009081	vRhyme_bin_1__BAr2D2E2F_000000009081_25	25	16653	16805	1	true																																																	153	51	16652.0	4201.0	24.0	6.0	10.0	8.04125	7.8	3.8910235031428573	3.412651674125	3.3713302684	false	4.010708905666667	3.624094449	4.0651744505	10.0	8.489999999999998	10.0	0			true	true	false	false	true	false	false	false	1383.0		1383.0		1383.0		7668.0						10.0		4.4847693										0.47823676	low
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000009081	vRhyme_bin_1__BAr2D2E2F_000000009081_26	26	16802	17137	1	true																																																	336	112	16801.0	3869.0	25.0	5.0	10.0	8.04125	7.8	3.8910235031428573	3.412651674125	3.3713302684	false	4.010708905666667	3.624094449	4.0651744505	10.0	8.489999999999998	10.0	0			true	true	false	false	true	false	false	false	1536.0		1536.0		1536.0		7821.0						10.0		4.4847693										0.50267833	low
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000009081	vRhyme_bin_1__BAr2D2E2F_000000009081_27	27	17438	17566	-1	true																																																	129	43	17437.0	3440.0	26.0	4.0	10.0	8.04125	7.8	3.8910235031428573	3.412651674125	3.3713302684	false	4.117221891	3.5867933040000004	4.0651744505	10.0	7.986666666666665	10.0	0			true	true	false	false	true	false	false	false	1872.0		1872.0		1872.0		8157.0						10.0		4.4847693										0.51535374	low
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000009081	vRhyme_bin_1__BAr2D2E2F_000000009081_28	28	18264	18761	1	true																																					3.96	2.597695186											498	166	18263.0	2245.0	27.0	3.0	10.0	8.04125	7.8	3.8910235031428573	3.412651674125	3.3713302684	false	4.117221891	3.5867933040000004	4.0651744505	10.0	7.986666666666665	10.0	0			true	true	false	false	true	false	false	false	2001.0		2001.0		2001.0		8286.0						10.0		4.4847693										0.17851932	low
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000009081	vRhyme_bin_1__BAr2D2E2F_000000009081_29	29	18764	19468	-1	true																																																	705	235	18763.0	1538.0	28.0	2.0	10.0	8.04125	7.8	3.8910235031428573	3.412651674125	3.3713302684	false	4.117221891	3.5867933040000004	4.0651744505	10.0	7.986666666666665	10.0	0			true	true	false	false	true	false	false	false	2499.0		2499.0		2499.0		8784.0						10.0		4.4847693										0.5292505	low
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000009081	vRhyme_bin_1__BAr2D2E2F_000000009081_30	30	19568	19960	-1	true																																																	393	131	19567.0	1046.0	29.0	1.0	10.0	8.04125	7.8	3.8910235031428573	3.412651674125	3.3713302684	false	4.117221891	3.5867933040000004	4.0651744505	10.0	7.986666666666665	10.0	0			true	true	false	false	true	false	false	false	3204.0		3204.0		3204.0		9489.0						10.0		4.4847693										0.6211683	medium
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000009081	vRhyme_bin_1__BAr2D2E2F_000000009081_31	31	20149	21006	1	true						114.837952						full						phrog_2319						1.1e-33						0.8426573426573427						0.543859649122807													858	286	20148.0	0.0	30.0	0.0	10.0	8.04125	7.8	3.8910235031428573	3.412651674125	3.3713302684	false	4.117221891	3.5867933040000004	4.0651744505	10.0	7.986666666666665	10.0	0			true	true	false	false	true	false	false	false	3597.0		3597.0		3597.0		9882.0						10.0		4.4847693										0.6131624	medium
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000011539	vRhyme_bin_1__BAr2D2E2F_000000011539_1	1	111	398	-1	true																																																	288	96	110.0	14788.0	0.0	33.0	9.059999999999999	9.0	6.87	3.2111400893999997	3.4696374401999996	2.9440619936666668	false	3.320673688	3.3055673266666665	2.9440619936666668	9.06	8.64	6.87	0			true	true	false	false	true	false	false	false		879.0		879.0		879.0																			0.7631208	medium
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000011539	vRhyme_bin_1__BAr2D2E2F_000000011539_2	2	453	758	-1	true																																																	306	102	452.0	14428.0	1.0	32.0	9.059999999999999	9.0	6.87	3.2111400893999997	3.4696374401999996	2.9440619936666668	false	3.320673688	3.3055673266666665	2.9440619936666668	9.06	8.64	6.87	0			true	true	false	false	true	false	false	false		591.0		591.0		591.0																			0.7397611	medium
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000011539	vRhyme_bin_1__BAr2D2E2F_000000011539_3	3	828	1112	-1	true																																																	285	95	827.0	14074.0	2.0	31.0	9.059999999999999	9.0	6.87	3.2111400893999997	3.4696374401999996	2.9440619936666668	false	3.320673688	3.3055673266666665	2.9440619936666668	9.06	8.64	6.87	0			true	true	false	false	true	false	false	false		285.0		285.0		285.0																			0.71846753	medium
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000011539	vRhyme_bin_1__BAr2D2E2F_000000011539_4	4	1135	1659	-1	true		117.592163		100.715561		101.850868		full		full		full		K01462		PF01327.27		phrog_2890		1.4e-34		1.2e-29		4.5e-30		0.8857142857142857		0.8628571428571429		0.8285714285714286		0.5357142857142857		0.9743589743589743		0.96	10.0	3.284881715	10.0	3.283074975	10.0	3.213517757							525	175	1134.0	13527.0	3.0	30.0	9.059999999999999	9.0	6.87	3.2111400893999997	3.4696374401999996	2.9440619936666668	false	3.320673688	3.3055673266666665	2.9440619936666668	9.06	8.64	6.87	0	0	0	true	true	true	true	true	true	true	true		717.0		717.0		717.0																			0.41156095	low
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000011539	vRhyme_bin_1__BAr2D2E2F_000000011539_5	5	1668	1859	1	true																																																	192	64	1667.0	13327.0	4.0	29.0	9.059999999999999	9.0	6.87	3.2111400893999997	3.4696374401999996	2.9440619936666668	false	3.320673688	3.3055673266666665	2.9440619936666668	9.06	8.64	6.87	0	0	0	true	true	false	true	true	true	true	true	525.0	192.0	525.0	192.0	525.0	192.0																			0.829275	medium
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000011539	vRhyme_bin_1__BAr2D2E2F_000000011539_6	6	1859	2746	1	true		248.142166		139.167999	99.764091			full		full	full			K21929		PF03167.26	HMMsoil968			3e-74		2e-41	2.3e-29			0.75		0.5135135135135135	0.4966216216216216			0.590625		1.0	0.9927536231884058		10.0	3.859498558	10.0	3.822821645	10.0	3.833338389							888	296	1858.0	12440.0	5.0	28.0	9.059999999999999	9.0	6.87	3.2111400893999997	3.4696374401999996	2.9440619936666668	false	3.2865361045	3.5975253379999996	2.9440619936666668	9.295	8.98	6.87	0	0	0	true	true	true	true	true	true	true	true	717.0	5196.0	717.0	5196.0	717.0																				0.7626073	medium
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000011539	vRhyme_bin_1__BAr2D2E2F_000000011539_7	7	2739	2942	-1	true																																																	204	68	2738.0	12244.0	6.0	27.0	9.059999999999999	9.0	6.87	3.2111400893999997	3.4696374401999996	2.9440619936666668	false	3.2865361045	3.5975253379999996	2.9440619936666668	9.295	8.98	6.87	0	0	0	true	true	false	true	true	true	true	true	888.0	4308.0	888.0	4308.0	888.0																				0.79472774	medium
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000011539	vRhyme_bin_1__BAr2D2E2F_000000011539_8	8	3072	3293	1	true																																																	222	74	3071.0	11893.0	7.0	26.0	9.059999999999999	9.0	6.87	3.2111400893999997	3.4696374401999996	2.9440619936666668	false	3.2865361045	3.5975253379999996	2.9440619936666668	9.295	8.98	6.87	0	0	0	true	true	false	true	true	true	true	true	1092.0	4104.0	1092.0	4104.0	1092.0																				0.7789002	medium
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000011539	vRhyme_bin_1__BAr2D2E2F_000000011539_9	9	3387	4025	1	true																																																	639	213	3386.0	11161.0	8.0	25.0	9.059999999999999	9.0	6.87	3.2111400893999997	3.4696374401999996	2.9440619936666668	false	3.2865361045	3.5975253379999996	2.9440619936666668	9.295	8.98	6.87	0	0	0	true	true	false	true	true	true	true	true	1314.0	3882.0	1314.0	3882.0	1314.0																				0.7999263	medium
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000011539	vRhyme_bin_1__BAr2D2E2F_000000011539_10	10	4045	4302	1	true																																																	258	86	4044.0	10884.0	9.0	24.0	9.059999999999999	9.0	6.87	3.2111400893999997	3.4696374401999996	2.9440619936666668	false	3.2865361045	3.5975253379999996	2.9440619936666668	9.295	8.98	6.87	0	0	0	true	true	false	true	true	true	true	true	1953.0	3243.0	1953.0	3243.0	1953.0																				0.82031095	medium
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000011539	vRhyme_bin_1__BAr2D2E2F_000000011539_11	11	4339	4620	1	true																																																	282	94	4338.0	10566.0	10.0	23.0	9.059999999999999	9.0	6.87	3.2111400893999997	3.4696374401999996	2.9440619936666668	false	3.2865361045	3.5975253379999996	2.9440619936666668	9.295	8.98	6.87	0	0	0	true	true	false	true	true	true	true	true	2211.0	2985.0	2211.0	2985.0	2211.0																				0.8105715	medium
